id,ContrastNameSimple,study_id,contrast_id,Paper,Author,Year,Title,Journal,Collection,Note,Tags,ContrastName,ContrastDescription,SampleSize,PercentFemale,MeanMedAge,AgeRange,Adult,PreTeen,Adolescent,Teen,Child,UnivariateContrast,HvC,SocialDecision,Comm,Group,Alone,Tactile,Competition,Cooperation,JointAttention,Action,SocialEngagement,Interaction,Initiating,Responding,SocialObs,KnownPartner,HyperScanning,SocialVsNon_Symbolic,SocVsSoc_Symbolic
Shpurov_2020-1,Group > Alone,Shpurov_2020,1,"Shpurov, I. Y., Vlasova, R. M., Rumshiskaya, A. D., Rozovskaya, R. I., Mershina, E. A., Sinitsyn, V. E., & Pechenkova, E. V. (2020). Neural Correlates of Group Versus Individual Problem Solving Revealed by fMRI. Frontiers in Human Neuroscience, 14. https://doi.org/10.3389/fnhum.2020.00290",Shpurov,2020,Neural Correlates of Group Versus Individual Problem Solving Revealed by fMRI.,Frontiers in Human Neuroscience,MRI,,Group vs Alone; Problem Solving; Cooperative interaction; group problem solving,“TABLE 2,"“TABLE 2” (Shpurov et al., 2020, p. 11)",24,41.67,25,18-45,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Sip_2010-1,Claim Falsely > control,Sip_2010,1,"Sip, K. E., Lynge, M., Wallentin, M., McGregor, W. B., Frith, C. D., & Roepstorff, A. (2010). The production and detection of deception in an interactive game. Neuropsychologia, 48(12), 3619–3626. https://doi.org/10.1016/j.neuropsychologia.2010.08.013",Sip,2010,The production and detection of deception in an interactive game.,Neuropsychologia,Game,,Dominos; Myer game; Social interaction; Decision-making; Deception,Table 1: “Claim falsely – control,"Table 1: “Claim falsely – control” (Sip et al., 2010, p. 3623)",14,35.71,24,,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
Sip_2010-2,Claim Truthfully  > control,Sip_2010,2,"Sip, K. E., Lynge, M., Wallentin, M., McGregor, W. B., Frith, C. D., & Roepstorff, A. (2010). The production and detection of deception in an interactive game. Neuropsychologia, 48(12), 3619–3626. https://doi.org/10.1016/j.neuropsychologia.2010.08.013",Sip,2010,The production and detection of deception in an interactive game.,Neuropsychologia,Game,,Dominos; Myer game; Social interaction; Decision-making; Deception,“Claim truthfully – control,"“Claim truthfully – control” (Sip et al., 2010, p. 3623)",14,35.71,24,,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
Sperduti_2014-1,Imitating,Sperduti_2014,1,"Sperduti, M., Guionnet, S., Fossati, P., & Nadel, J. (2014). Mirror Neuron System and Mentalizing System connect during online social interaction. Cognitive Processing, 15(3), 307–316. https://doi.org/10.1007/s10339-014-0600-x",Sperduti,2014,Mirror Neuron System and Mentalizing System connect during online social interaction.,Cognitive Processing,SocIntx,,Baseline control; Imitation;,Table 1: “Imitating,"Table 1: “Imitating” (Sperduti et al., 2014, p. 312)",23,100,24,18-30,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
Sperduti_2014-2,Being Imitated,Sperduti_2014,2,"Sperduti, M., Guionnet, S., Fossati, P., & Nadel, J. (2014). Mirror Neuron System and Mentalizing System connect during online social interaction. Cognitive Processing, 15(3), 307–316. https://doi.org/10.1007/s10339-014-0600-x",Sperduti,2014,Mirror Neuron System and Mentalizing System connect during online social interaction.,Cognitive Processing,SocIntx,,Baseline control; Imitation;,“Being imitated,"“Being imitated” (Sperduti et al., 2014, p. 312)",23,100,24,18-30,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
Spilakova_2020-1,Interaction Components,Spilakova_2020,1,"Špiláková, B., Shaw, D. J., Czekóová, K., Mareček, R., & Brázdil, M. (2020). Getting into sync: Data-driven analyses reveal patterns of neural coupling that distinguish among different social exchanges. Human Brain Mapping, 41(4), 1072–1083. https://doi.org/10.1002/hbm.24861",Špiláková,2020,Getting into sync: Data-driven analyses reveal patterns of neural coupling that distinguish among different social exchanges.,Human Brain Mapping,SocExcluding,,Hyperscanning; Competition; Cooperation; METHOD: Intersubject correlation; METHOD: ICA;,“Table S1. Clusters of brain responses comprising interaction-specific components identified by group independent component analysis.,"“Table S1. Clusters of brain responses comprising interaction-specific components identified by group independent component analysis.” (Špiláková et al., 2020, p. 1)",38,42.11,22.44,,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Spitzer_2007-1,Punishment > control,Spitzer_2007,1,"Spitzer, M., Fischbacher, U., Herrnberger, B., Grön, G., & Fehr, E. (2007). The Neural Signature of Social Norm Compliance. Neuron, 56(1), 185–196. https://doi.org/10.1016/j.neuron.2007.09.011",Spitzer,2007,The Neural Signature of Social Norm Compliance.,Neuron,SocExcluding,,Punishment; Social norm compliance;,“Table 1.,"“Table 1.” (Spitzer et al., 2007, p. 190)",23,0,23.5,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Spitzer_2007-2,Punishment > control (masked),Spitzer_2007,2,"Spitzer, M., Fischbacher, U., Herrnberger, B., Grön, G., & Fehr, E. (2007). The Neural Signature of Social Norm Compliance. Neuron, 56(1), 185–196. https://doi.org/10.1016/j.neuron.2007.09.011",Spitzer,2007,The Neural Signature of Social Norm Compliance.,Neuron,SocExcluding,,Punishment; Social norm compliance;,Supplemental: “Table S3,"Supplemental: “Table S3” (Spitzer et al., 2007, p. 2)",23,0,23.5,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sun_2016-1,Human > Computer,Sun_2016,1,"Sun, D., Lee, T. M. C., Wang, Z., & Chan, C. C. H. (2016). Unfolding the Spatial and Temporal Neural Processing of Making Dishonest Choices. PLOS ONE, 11(4), e0153660. https://doi.org/10.1371/journal.pone.0153660",Sun,2016,Unfolding the Spatial and Temporal Neural Processing of Making Dishonest Choices.,PLOS ONE,Neural,,Human vs Computer; Social Decision Making; Deception; Decision making,Table 2: Main effect of Investo,"Table 2: Main effect of Investor (Human > Computer) - “Hm > PC” (Sun et al., 2016, p. 9)",25,100,22.5,20-25,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Takahashi_2015-1,Human > Computer,Takahashi_2015,1,"Takahashi, H., Izuma, K., Matsumoto, M., Matsumoto, K., & Omori, T. (2015). The Anterior Insula Tracks Behavioral Entropy during an Interpersonal Competitive Game. PLOS ONE, 10(6), e0123329. https://doi.org/10.1371/journal.pone.0123329",Takahashi,2015,The Anterior Insula Tracks Behavioral Entropy during an Interpersonal Competitive Game.,PLOS ONE,Game,,Competitive game; Competition; Human vs Computer; Pennies Matching Game; Games,“Table 1. Brain areas activated by the human vs. computer contrast.,"“Table 1. Brain areas activated by the human vs. computer contrast.” (Takahashi et al., 2015, p. 9)",17,41.18,21.5,18-25,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Takahashi_2014-1,Human > Computer (mindholder),Takahashi_2014,1,"Takahashi, H., Terada, K., Morita, T., Suzuki, S., Haji, T., Kozima, H., Yoshikawa, M., Matsumoto, Y., Omori, T., Asada, M., & Naito, E. (2014). Different impressions of other agents obtained through social interaction uniquely modulate dorsal and ventral pathway activities in the social human brain. Cortex, 58, 289–300. https://doi.org/10.1016/j.cortex.2014.03.011",Takahashi,2014,Different impressions of other agents obtained through social interaction uniquely modulate dorsal and ventral pathway activities in the social human brain.,Cortex,SocIntx,,Human vs Computer; METHOD: Parametric Modulation; ASTERISK; fMRI; Social brain; Mentalizing; Competitive game; Robot,“Table 2 - Regions where activities are modulated by mindholderness.,"“Table 2 - Regions where activities are modulated by mindholderness.” (Takahashi et al., 2014, p. 296)“",16,68.75,21.5,18-25,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Takahashi_2014-2,Human > Computer (mindreading),Takahashi_2014,2,"Takahashi, H., Terada, K., Morita, T., Suzuki, S., Haji, T., Kozima, H., Yoshikawa, M., Matsumoto, Y., Omori, T., Asada, M., & Naito, E. (2014). Different impressions of other agents obtained through social interaction uniquely modulate dorsal and ventral pathway activities in the social human brain. Cortex, 58, 289–300. https://doi.org/10.1016/j.cortex.2014.03.011",Takahashi,2014,Different impressions of other agents obtained through social interaction uniquely modulate dorsal and ventral pathway activities in the social human brain.,Cortex,SocIntx,,Human vs Computer; METHOD: Parametric Modulation; ASTERISK; fMRI; Social brain; Mentalizing; Competitive game; Robot,Table 3 - Regions where activities are modulated by mindreaderness.,"Table 3 - Regions where activities are modulated by mindreaderness.” (Takahashi et al., 2014, p. 296)",16,68.75,21.5,18-25,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Tamir_2015-1,Inform > Withhold,Tamir_2015,1,"Tamir, D. I., Zaki, J., & Mitchell, J. P. (2015). Informing others is associated with behavioral and neural signatures of value. Journal of Experimental Psychology: General, 144(6), 1114–1123. https://doi.org/10.1037/xge0000122",Tamir,2015,Informing others is associated with behavioral and neural signatures of value.,Journal of Experimental Psychology: General,Neural,,Communication; Inform vs Withhold;,Table 1 - “Inform > Withhold,"Table 1 - “Inform > Withhold” (Tamir et al., 2015, p. 1120)",23,65.22,21.1,18-28,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tomlin_2013-1,Group Alignment (choice),Tomlin_2013,1,"Tomlin, D., Nedic, A., Prentice, D. A., Holmes, P., & Cohen, J. D. (2013). The Neural Substrates of Social Influence on Decision Making. PLOS ONE, 8(1), e52630. https://doi.org/10.1371/journal.pone.0052630",Tomlin,2013,The Neural Substrates of Social Influence on Decision Making.,PLOS ONE,SocExcluding,,Games; Decision making; Social influence;,“Table 1.,"“Table 1.” (Tomlin et al., 2013, p. 6)",86,60.47,29,18-57,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Tomlin_2013-2,Group Alignment (choice + reward),Tomlin_2013,2,"Tomlin, D., Nedic, A., Prentice, D. A., Holmes, P., & Cohen, J. D. (2013). The Neural Substrates of Social Influence on Decision Making. PLOS ONE, 8(1), e52630. https://doi.org/10.1371/journal.pone.0052630",Tomlin,2013,The Neural Substrates of Social Influence on Decision Making.,PLOS ONE,SocExcluding,,Games; Decision making; Social influence;,“Table 2.,"“Table 2.” (Tomlin et al., 2013, p. 6)",86,60.47,29,18-57,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Tsoi_2016-1,Active > Passive (cooperate),Tsoi_2016,1,"Tsoi, L., Dungan, J., Waytz, A., & Young, L. (2016). Distinct neural patterns of social cognition for cooperation versus competition. NeuroImage, 137, 86–96. https://doi.org/10.1016/j.neuroimage.2016.04.069",Tsoi,2016,Distinct neural patterns of social cognition for cooperation versus competition.,NeuroImage,SocExcluding,,Competition; Cooperation;,Cooperative: active > passive,"Table 1: “Cooperative: active N passive” (Tsoi et al., 2016, p. 91) AND “Competitive: active N passive” (Tsoi et al., 2016, p. 91)",18,44.44,27.4,21-38,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Tsoi_2016-2,Active > Passive (compete),Tsoi_2016,2,"Tsoi, L., Dungan, J., Waytz, A., & Young, L. (2016). Distinct neural patterns of social cognition for cooperation versus competition. NeuroImage, 137, 86–96. https://doi.org/10.1016/j.neuroimage.2016.04.069",Tsoi,2016,Distinct neural patterns of social cognition for cooperation versus competition.,NeuroImage,SocExcluding,,Competition; Cooperation;,Competitive: active > passive,"Supplemental: “Table S5 (Related to Figure 3).” (Tsoi et al., 2016, p. 1)",18,44.44,27.4,21-38,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Tsoi_2016-3,Active > Passive,Tsoi_2016,3,"Tsoi, L., Dungan, J., Waytz, A., & Young, L. (2016). Distinct neural patterns of social cognition for cooperation versus competition. NeuroImage, 137, 86–96. https://doi.org/10.1016/j.neuroimage.2016.04.069",Tsoi,2016,Distinct neural patterns of social cognition for cooperation versus competition.,NeuroImage,SocExcluding,,Competition; Cooperation;,Active > Passive,"Supplemental: “Table S5 (Related to Figure 3).” (Tsoi et al., 2016, p. 1)",18,44.44,27.4,21-38,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
vandenBos_2007-1,Human > Computer,vandenBos_2007,1,"van den Bos, W., McClure, S. M., Harris, L. T., Fiske, S. T., & Cohen, J. D. (2007). Dissociating affective evaluation and social cognitive processes in the ventral medial prefrontal cortex. Cognitive, Affective, & Behavioral Neuroscience, 7(4), 337–346. https://doi.org/10.3758/CABN.7.4.337",van den Bos,2007,Dissociating affective evaluation and social cognitive processes in the ventral medial prefrontal cortex.,Cognitive,SocExcluding,Talairach,Human vs Computer; Talairach Space;,Table 2: “Social > Computer,"Table 2: “Social > Computer” (Bos et al., 2007, p. 340)",19,36.84,20.7,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
VanHoorn_2016-1,Spectator > Alone (onset),VanHoorn_2016,1,"Van Hoorn, J., Van Dijk, E., Güroğlu, B., & Crone, E. A. (2016). Neural correlates of prosocial peer influence on public goods game donations during adolescence. Social Cognitive and Affective Neuroscience, 11(6), 923–933. https://doi.org/10.1093/scan/nsw013",Van Hoorn,2016,Neural correlates of prosocial peer influence on public goods game donations during adolescence.,Social Cognitive and Affective Neuroscience,Game,"You can sample data from the right most, third column in “Table S1” (Van Hoorn et al., 2016, p. 35) that includes the total sample",Peer influence; Adolescents; Public Goods Game; Social Influence; Donations;,Supplemental Table 2: “Spectator > Alone,"Supplemental Table 2: “Spectator > Alone” (Van Hoorn et al., 2016, p. 36)",61,52.46,14.48,12.0-16.0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
VanHoorn_2016-2,Evaluation > Alone (onset),VanHoorn_2016,2,"Van Hoorn, J., Van Dijk, E., Güroğlu, B., & Crone, E. A. (2016). Neural correlates of prosocial peer influence on public goods game donations during adolescence. Social Cognitive and Affective Neuroscience, 11(6), 923–933. https://doi.org/10.1093/scan/nsw013",Van Hoorn,2016,Neural correlates of prosocial peer influence on public goods game donations during adolescence.,Social Cognitive and Affective Neuroscience,Game,"You can sample data from the right most, third column in “Table S1” (Van Hoorn et al., 2016, p. 35) that includes the total sample",Peer influence; Adolescents; Public Goods Game; Social Influence; Donations;,“Evaluation > Alone,"“Evaluation > Alone” (Van Hoorn et al., 2016, p. 36)",61,52.46,14.48,12.0-16.0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
VanHoorn_2016-3,Spectator > Alone (feedback),VanHoorn_2016,3,"Van Hoorn, J., Van Dijk, E., Güroğlu, B., & Crone, E. A. (2016). Neural correlates of prosocial peer influence on public goods game donations during adolescence. Social Cognitive and Affective Neuroscience, 11(6), 923–933. https://doi.org/10.1093/scan/nsw013",Van Hoorn,2016,Neural correlates of prosocial peer influence on public goods game donations during adolescence.,Social Cognitive and Affective Neuroscience,Game,"You can sample data from the right most, third column in “Table S1” (Van Hoorn et al., 2016, p. 35) that includes the total sample",Peer influence; Adolescents; Public Goods Game; Social Influence; Donations;,Supplemental Table 4: “Spectator > Alone,"Supplemental Table 4: “Spectator > Alone” (Van Hoorn et al., 2016, p. 38)",61,52.46,14.48,12.0-16.0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
VanHoorn_2016-4,Evaluation > Alone (feedback),VanHoorn_2016,4,"Van Hoorn, J., Van Dijk, E., Güroğlu, B., & Crone, E. A. (2016). Neural correlates of prosocial peer influence on public goods game donations during adolescence. Social Cognitive and Affective Neuroscience, 11(6), 923–933. https://doi.org/10.1093/scan/nsw013",Van Hoorn,2016,Neural correlates of prosocial peer influence on public goods game donations during adolescence.,Social Cognitive and Affective Neuroscience,Game,"You can sample data from the right most, third column in “Table S1” (Van Hoorn et al., 2016, p. 35) that includes the total sample",Peer influence; Adolescents; Public Goods Game; Social Influence; Donations;,“Evaluation > Alone,"“Evaluation > Alone” (Van Hoorn et al., 2016, p. 38)",61,52.46,14.48,12.0-16.0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Vanlangendonck_2018-1,Communicate > Non-Communicate (privelege),Vanlangendonck_2018,1,"Vanlangendonck, F., Willems, R. M., & Hagoort, P. (2018). Taking common ground into account: Specifying the role of the mentalizing network in communicative language production. PLOS ONE, 13(10), e0202943. https://doi.org/10.1371/journal.pone.0202943",Vanlangendonck,2018,Taking common ground into account: Specifying the role of the mentalizing network in communicative language production.,PLOS ONE,Mentalizing,,Communication; Communications,Table 1 “Communicative privileged ground planning > non-communicative privileged ground planning,"Table 1 “Communicative privileged ground planning > non-communicative privileged ground planning” (Vanlangendonck et al., 2018, p. 11)",40,82.5,22.45,18-28,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Vanlangendonck_2018-2,Communicate > Non-Communicate (planning),Vanlangendonck_2018,2,"Vanlangendonck, F., Willems, R. M., & Hagoort, P. (2018). Taking common ground into account: Specifying the role of the mentalizing network in communicative language production. PLOS ONE, 13(10), e0202943. https://doi.org/10.1371/journal.pone.0202943",Vanlangendonck,2018,Taking common ground into account: Specifying the role of the mentalizing network in communicative language production.,PLOS ONE,Mentalizing,,Communication; Communications,“Communicative all conditions planning > non-communicative all conditions planning,"“Communicative all conditions planning > non-communicative all conditions planning” (Vanlangendonck et al., 2018, p. 12)",40,82.5,22.45,18-28,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Vanlangendonck_2018-3,Communicate > Non-Communicate (viewing),Vanlangendonck_2018,3,"Vanlangendonck, F., Willems, R. M., & Hagoort, P. (2018). Taking common ground into account: Specifying the role of the mentalizing network in communicative language production. PLOS ONE, 13(10), e0202943. https://doi.org/10.1371/journal.pone.0202943",Vanlangendonck,2018,Taking common ground into account: Specifying the role of the mentalizing network in communicative language production.,PLOS ONE,Mentalizing,,Communication; Communications,“Communicative all conditions viewing > non-communicative all conditions viewing,"“Communicative all conditions viewing > non-communicative all conditions viewing” (Vanlangendonck et al., 2018, p. 12)",40,82.5,22.45,18-28,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Wagner_2015-1,Shared > Solo,Wagner_2015,1,"Wagner, U., Galli, L., Schott, B. H., Wold, A., van der Schalk, J., Manstead, A. S. R., Scherer, K., & Walter, H. (2015). Beautiful friendship: Social sharing of emotions improves subjective feelings and activates the neural reward circuitry. Social Cognitive and Affective Neuroscience, 10(6), 801–808. https://doi.org/10.1093/scan/nsu121",Wagner,2015,Beautiful friendship: Social sharing of emotions improves subjective feelings and activates the neural reward circuitry.,Social Cognitive and Affective Neuroscience,SocExcluding,,Shared attention; Shared emotion;,Table 1: “Shared_emo > unshared_emo,"Table 1: “Shared_emo > unshared_emo” (Wagner et al., 2015, p. 805)",26,100,24.76,20-33,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Wang_2019-1,Ball Throw > Observe,Wang_2019,1,"Wang, W., Zhornitsky, S., Li, C. S.-P., Zhang, S., Ide, J. S., Joormann, J., & Li, C. R. (2019). Cerebral responses to self-initiated action during social interactions. Cognitive, Affective, & Behavioral Neuroscience, 19(6), 1521–1535. https://doi.org/10.3758/s13415-019-00711-5",Wang,2019,Cerebral responses to self-initiated action during social interactions.,Cognitive,SocIntx,,Cyberball;,Table 2: “FG_T + EX_T > FG_O + EX_O,"Table 2: “FG_T + EX_T > FG_O + EX_O” (Wang et al., 2019, p. 1530)",24,50,49,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Warnell_2018-1,Human > Computer,Warnell_2018,1,"Warnell, K. R., Sadikova, E., & Redcay, E. (2018). Let’s chat: Developmental neural bases of social motivation during real-time peer interaction. Developmental Science, 21(3), e12581. https://doi.org/10.1111/desc.12581",Warnell,2018,Let’s chat: Developmental neural bases of social motivation during real-time peer interaction.,Developmental Science,SocIntx,,Adolescence; Chat; Human vs Computer;,Supplemental Table 1: “Peer > Computer,"Supplemental Table 1: “Peer > Computer” (Warnell et al., 2018, p. 1)",24,53.85,10.47,8.0-12.0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Warnell_2018-2,Human  > Computer (engage),Warnell_2018,2,"Warnell, K. R., Sadikova, E., & Redcay, E. (2018). Let’s chat: Developmental neural bases of social motivation during real-time peer interaction. Developmental Science, 21(3), e12581. https://doi.org/10.1111/desc.12581",Warnell,2018,Let’s chat: Developmental neural bases of social motivation during real-time peer interaction.,Developmental Science,SocIntx,,Adolescence; Chat; Human vs Computer;,“Peer Engagement > Computer Engagement,"“Peer Engagement > Computer Engagement” (Warnell et al., 2018, p. 2)",24,53.85,10.47,8.0-12.0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Warnell_2018-3,Human > Computer (non-engage),Warnell_2018,3,"Warnell, K. R., Sadikova, E., & Redcay, E. (2018). Let’s chat: Developmental neural bases of social motivation during real-time peer interaction. Developmental Science, 21(3), e12581. https://doi.org/10.1111/desc.12581",Warnell,2018,Let’s chat: Developmental neural bases of social motivation during real-time peer interaction.,Developmental Science,SocIntx,,Adolescence; Chat; Human vs Computer;,“Peer Non-engagement > Computer Non-engagement,"“Peer Non-engagement > Computer Non-engagement” (Warnell et al., 2018, p. 3)",24,53.85,10.47,8.0-12.0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Wilbers_2012-1,Social > Alone,Wilbers_2012,1,"Wilbers, L., Deuker, L., Fell, J., & Axmacher, N. (2012). Are Autobiographical Memories Inherently Social? Evidence from an fMRI Study. PLOS ONE, 7(9), e45089. https://doi.org/10.1371/journal.pone.0045089",Wilbers,2012,Are Autobiographical Memories Inherently Social? Evidence from an fMRI Study.,PLOS ONE,SocExcluding,,Communication; Social vs Alone; Social communication; Verbal communication,Table 1: “social vs. non-social,"Table 1: “social vs. non-social” (Wilbers et al., 2012, p. 6)",30,63.33,23.2,20-26,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Wilbers_2012-2,Social > Alone (alternative),Wilbers_2012,2,"Wilbers, L., Deuker, L., Fell, J., & Axmacher, N. (2012). Are Autobiographical Memories Inherently Social? Evidence from an fMRI Study. PLOS ONE, 7(9), e45089. https://doi.org/10.1371/journal.pone.0045089",Wilbers,2012,Are Autobiographical Memories Inherently Social? Evidence from an fMRI Study.,PLOS ONE,SocExcluding,,Communication; Social vs Alone; Social communication; Verbal communication,Supplemental Table 2: “social vs. non-social,"Supplemental Table 2: “social vs. non-social” (Wilbers et al., 2012, p. 1)",30,63.33,23.2,20-26,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
Xie_2020-1,Collaborative > Independent,Xie_2020,1,"Xie, H., Karipidis, I. I., Howell, A., Schreier, M., Sheau, K. E., Manchanda, M. K., Ayub, R., Glover, G. H., Jung, M., Reiss, A. L., & Saggar, M. (2020). Finding the neural correlates of collaboration using a three-person fMRI hyperscanning paradigm. Proceedings of the National Academy of Sciences, 117(37), 23066–23072. https://doi.org/10.1073/pnas.1917407117",Xie,2020,Finding the neural correlates of collaboration using a three-person fMRI hyperscanning paradigm.,Proceedings of the National Academy of Sciences,MRI,,Hyperscanning; collaborative interaction; Pictionary; collaborative drawing; intersubject brain synchronization; three-person hyperscanning,Table 1: “Collaborative > Independent,"Table 1: “Collaborative > Independent” (Xie et al., 2020, p. 23070)",36,44.4,27.44,18-45,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
Yoo_2020-1,Interrogate > No interrogate,Yoo_2020,1,"Yoo, S., Choi, H. H., Choi, H.-Y., Yun, S., Park, H., Bahng, H., Hong, H., Kim, H., & Park, H.-J. (2020). Neural correlates of anxiety under interrogation in guilt or innocence contexts. PLOS ONE, 15(4), e0230837. https://doi.org/10.1371/journal.pone.0230837",Yoo,2020,Neural correlates of anxiety under interrogation in guilt or innocence contexts.,PLOS ONE,Neural,,Doubt game; Lying; Emotions; Anxiety; Deception,Table 1 - “Interrogation> No-interrogation,"Table 1 - “Interrogation> No-interrogation” (Yoo et al., 2020, p. 9)",19,47.37,25.68,19-31,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Yoshie_2016-1,Observed > Unobserved (10%),Yoshie_2016,1,"Yoshie, M., Nagai, Y., Critchley, H. D., & Harrison, N. A. (2016). Why I tense up when you watch me: Inferior parietal cortex mediates an audience’s influence on motor performance. Scientific Reports, 6(1), 19305. https://doi.org/10.1038/srep19305",Yoshie,2016,Why I tense up when you watch me: Inferior parietal cortex mediates an audience’s influence on motor performance.,Scientific Reports,Feng,,Social Observation; Hand grip;,Supplementary Table S1. “10% observed > 10% unobserved,"Supplementary Table S1. “10% observed > 10% unobserved” (Yoshie et al., 2016, p. 2)",21,52.38,25.5,,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
Yoshie_2016-2,Observed > Unobserved (5%),Yoshie_2016,2,"Yoshie, M., Nagai, Y., Critchley, H. D., & Harrison, N. A. (2016). Why I tense up when you watch me: Inferior parietal cortex mediates an audience’s influence on motor performance. Scientific Reports, 6(1), 19305. https://doi.org/10.1038/srep19305",Yoshie,2016,Why I tense up when you watch me: Inferior parietal cortex mediates an audience’s influence on motor performance.,Scientific Reports,Feng,,Social Observation; Hand grip;,Supplementary Table S2. “5% observed > 5% unobserved,"Supplementary Table S2. “5% observed > 5% unobserved” (Yoshie et al., 2016, p. 3)",21,52.38,25.5,,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
Yoshioka_2021-1,Real Pair > Pseudo Pair (BSC),Yoshioka_2021,1,"Yoshioka, A., Tanabe, H. C., Sumiya, M., Nakagawa, E., Okazaki, S., Koike, T., & Sadato, N. (2021). Neural substrates of shared visual experiences: A hyperscanning fMRI study. Social Cognitive and Affective Neuroscience, 16(12), 1264–1275. https://doi.org/10.1093/scan/nsab082",Yoshioka,2021,Neural substrates of shared visual experiences: A hyperscanning fMRI study.,Social Cognitive and Affective Neuroscience,SocExcluding,,Hyperscanning; Shared attention; Joint Attention; Shared experience; METHOD: Intersubject correlation; METHOD: Intersubject beta-series correlation; DATA REQUESTED;,“Table S1. Inter-brain beta series correlation: real pair > pseudo-pair,"“Table S1. Inter-brain beta series correlation: real pair > pseudo-pair” (Yoshioka et al., 2021, p. 2)",44,54.55,21.27,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
