Feature,aMPFC_r,dACC_r,dMPFC_r,lAI_r,ldLPFC_r,lIPL_r,lTPJ_r,pACC_r,PCC_r,rAI_r,rdLPFC_r,rIFG_r,rIPL_r,rTPJ_r
 verbs verb nouns,-0.0165889401214364,-0.0081481859454871,-0.0009052502636459,0.0380962280642443,0.038348571422552,0.0059584828504124,0.0194238602534254,-0.0059719281153421,-0.004978509111857,-0.0006498377602067,0.0072042711648204,0.0085647565835143,-0.0033357277777667,0.0161578705846577
 versus implicated correlates,0.0292370875447018,0.0025051254221741,0.0093993210027439,0.0088033877822409,-0.0042871066895347,0.012461397975553,0.0052057376257844,0.0128038200882189,0.0193795161807168,0.0046566281974728,-0.0064711998907181,-0.014368199912875,-0.0012899342281968,0.0031217044655887
 video clips viewing,0.0337362257392807,-0.0020893032723459,-0.0078080369060969,-0.0205485897280772,-0.0157346952216681,-0.0048579275505588,0.0155408405183747,-0.0109665140433866,0.0137246065499988,-0.0014485531080945,0.0187275847267848,0.021931251617739,-0.0048633509598454,0.04573264682447
 visual auditory modality,-0.0242214695280869,-0.0179141794849575,0.0016215494081721,-0.0081987057701044,0.013918864742918,0.0250661266766399,0.0055696762930724,-0.0184878864909346,-0.0097795069098552,-0.0193240360179494,0.0231425481743546,-0.0069500822083011,0.0103739807408389,0.0076292819686385
 visual occipital early,-0.0308348350257839,-0.0271409862873197,-0.0312987576963139,-0.0317071020489858,-0.0134462443650329,0.0163313889132564,-0.010080368416094,-0.0210295687942035,-0.0267218165528214,-0.038667634548795,-0.0254217573354921,-0.0305655598470643,-0.0169982906458341,-0.01716918945609
 vmpfc ventromedial prefrontal,0.0239958247697154,0.0066589666534711,0.0026358881877449,0.0055262676425602,-0.0166445967290291,-0.0025986286254055,0.009078786908971,0.0449054434860869,0.0210738889633598,0.0037486165999552,-0.0009553749647258,-0.0061955054379143,-0.0116350886429208,0.0144987608433075
 voice vocal voices,-0.0131642195292358,-0.0190732612704224,-0.0170341151165638,0.0077077956332933,0.0119184248364029,-0.01128755965627,-0.013192082605142,-0.011513160174304,-0.0138045124059081,-0.0114200228809596,0.0267800801201905,0.0256457126865452,-0.0038253927978606,-0.0106514822900999
 weight lh responsivity,0.0020456900364914,0.0019307957064506,-0.0027221309899868,-0.0004216147325531,-0.0160003453281285,-0.0113820775607534,-0.0035430440890939,0.0007837107447538,-0.0020581659778255,-0.0017778967606059,-0.002322746209475,0.0115397025775501,-0.012338660287168,-0.0063328773630291
 white matter tensor,-0.0285314012570514,-0.030029737721724,-0.0369534282033906,-0.034024792253385,-0.020683624137191,-0.035058601865696,-0.0298641097471979,-0.0177498873022939,-0.0274672886383904,-0.0395071877320197,-0.027854959203454,-0.0211942308691556,-0.0336140992374182,-0.0361707588587231
 wm memory working,-0.0019388921599122,0.0028470660678733,0.0145279429269492,0.0232826988724025,0.0567847364963638,0.0691219177127842,0.0016925503871019,-0.0074212267029342,-0.0048949394413769,0.0071210879985001,0.0129601228758595,-0.00169222466493,0.0141784053585543,-0.0037253697176034
 women men sex,0.020456334145974,0.0073541747583084,-0.0047463714970743,0.004647703634632,-0.0175768090218919,-0.0174344994314152,-0.0034159494106014,0.0161990081813743,-0.0064999217292233,0.0126452060117773,-0.0104924082482331,0.0066838675429676,-0.0164266832657123,-0.0050319940309795
 words word lexical,-0.0124636962890683,-0.0100903733337459,0.0135259309481148,0.0246418867683781,0.0824670326127152,0.0339300739958573,0.0204435828614272,0.0016615438697676,-0.000699105483559,-0.0104603984277163,0.0327009648076037,-0.0021263291206111,-0.016088360238762,0.0085850869874955
 writing drawing figure,0.0019766750788991,-0.006018650479833,-0.0039492510640447,-0.0022062327615481,0.03250613983214,0.0188329567534229,0.008125966929422,0.0033361338765569,0.0025415007537481,0.0005728059768952,-0.0036943183190616,-0.0015200332281492,-0.0066782557749461,0.0133681072916554
